epoch,score,module,loss,optimizer,metrics,device,cluster,grads_per_worker,max_epochs,lr,batch_size,max_batch_size,worker_max_batch_size,min_workers,max_workers,random_state,module__depth,module__widen_factor,module__dropout_rate,module__num_classes,optimizer__lr,optimizer__momentum,optimizer__nesterov,optimizer__weight_decay,client,n_updates,n_data,score__calls,partial_fit__calls,n_workers,damping_,batch_size_,lr_,partial_fit__time,score__acc,score__loss,score__time
0,0.6014999747276306,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",391,50048,1,1,1,128,128,0.05,59.66794013977051,0.6014999747276306,1.1188736328125,0.0
1,0.6804999709129333,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",782,100096,2,2,1,128,128,0.05,59.923837423324585,0.6804999709129333,0.9146854370117188,0.0
2,0.7328000068664551,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",1173,150144,3,3,1,128,128,0.05,59.70597529411316,0.7328000068664551,0.7704840026855468,0.0
3,0.7621999979019165,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",1564,200192,4,4,1,128,128,0.05,60.385589599609375,0.7621999979019165,0.68621083984375,0.0
4,0.7834999561309814,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",1955,250240,5,5,1,128,128,0.05,60.1461718082428,0.7834999561309814,0.6294056762695313,0.0
5,0.8009999990463257,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",2346,300288,6,6,1,128,128,0.05,60.19190788269043,0.8009999990463257,0.5813780212402344,0.0
6,0.8064000010490417,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",2737,350336,7,7,1,128,128,0.05,59.829596519470215,0.8064000010490417,0.5617437927246094,0.0
7,0.8100000023841858,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",3128,400384,8,8,1,128,128,0.05,60.02226495742798,0.8100000023841858,0.5616671875,0.0
8,0.8197999596595764,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",3519,450432,9,9,1,128,128,0.05,59.407443046569824,0.8197999596595764,0.5263131378173828,0.0
9,0.812999963760376,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",3910,500480,10,10,1,128,128,0.05,59.960307121276855,0.812999963760376,0.5541233825683594,0.0
10,0.8154999613761902,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",4301,550528,11,11,1,128,128,0.05,60.54894757270813,0.8154999613761902,0.5434565460205079,0.0
11,0.8373000025749207,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",4692,600576,12,12,1,128,128,0.05,59.80199646949768,0.8373000025749207,0.4767160675048828,0.0
12,0.8402000069618225,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",5083,650624,13,13,1,128,128,0.05,59.784961462020874,0.8402000069618225,0.481351382446289,0.0
13,0.8319000005722046,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",5474,700672,14,14,1,128,128,0.05,59.94809818267822,0.8319000005722046,0.4952916656494141,0.0
14,0.8525999784469604,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",5865,750720,15,15,1,128,128,0.05,59.68843102455139,0.8525999784469604,0.447271923828125,0.0
15,0.8307999968528748,<class 'model.Wide_ResNet'>,<class 'torch.nn.modules.loss.CrossEntropyLoss'>,<class 'torch.optim.sgd.SGD'>,,cuda:0,,128,200,0.05,128,99999999,1024,1,8,,16,4,0.3,10,0.05,0.9,True,0.0005,"<Client: 'inproc://172.31.40.124/2912/1' processes=1 threads=4, memory=16.48 GB>",6256,800768,16,16,1,128,128,0.05,60.16132664680481,0.8307999968528748,0.4938628601074218,0.0
